@ Predictor 
@ Outer Iter 0 
@ Inner Iter 0 
@ self.mu 1.000000e+00 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.318387e+00
# iters            rel. res.
      0            1.000000e+00
      1            4.177968e-01
      2            9.585408e-02
      3            1.853882e-04
      4            3.871173e-07
@ Corrector 
@ Outer Iter 1 
@ Inner Iter 0 
@ self.mu 9.946649e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 3.897245e-04
# iters            rel. res.
      0            1.000000e+00
      1            9.493964e-01
      2            5.470560e-01
      3            2.796885e-01
      4            2.315178e-04
      5            8.612920e-05
@ Predictor 
@ Outer Iter 1 
@ Inner Iter 1 
@ self.mu 9.946649e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.363674e+00
# iters            rel. res.
      0            1.000000e+00
      1            4.181385e-01
      2            9.882993e-02
      3            2.995077e-02
      4            3.713785e-04
      5            1.359299e-06
@ Corrector 
@ Outer Iter 2 
@ Inner Iter 0 
@ self.mu 9.840956e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.525368e-03
# iters            rel. res.
      0            1.000000e+00
      1            9.671690e-01
      2            5.371360e-01
      3            2.690115e-01
      4            4.698566e-04
      5            4.042634e-04
      6            1.078509e-06
@ Predictor 
@ Outer Iter 2 
@ Inner Iter 1 
@ self.mu 9.840956e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.448683e+00
# iters            rel. res.
      0            1.000000e+00
      1            4.199856e-01
      2            1.200854e-01
      3            8.859530e-02
      4            3.842619e-04
      5            3.040523e-05
@ Corrector 
@ Outer Iter 3 
@ Inner Iter 0 
@ self.mu 9.633173e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 5.877887e-03
# iters            rel. res.
      0            1.000000e+00
      1            9.914390e-01
      2            5.114866e-01
      3            2.341646e-01
      4            2.382141e-03
      5            5.308055e-04
      6            1.344866e-05
@ Predictor 
@ Outer Iter 3 
@ Inner Iter 1 
@ self.mu 9.633173e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.595715e+00
# iters            rel. res.
      0            1.000000e+00
      1            4.283347e-01
      2            1.929824e-01
      3            1.917528e-01
      4            4.938820e-04
      5            3.614916e-04
      6            2.365773e-06
@ Corrector 
@ Outer Iter 4 
@ Inner Iter 0 
@ self.mu 9.293873e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.580026e-02
# iters            rel. res.
      0            1.000000e+00
      1            9.986337e-01
      2            4.473590e-01
      3            3.656331e-02
      4            9.785390e-03
      5            8.038375e-04
      6            2.145650e-04
      7            3.852424e-06
@ Predictor 
@ Outer Iter 4 
@ Inner Iter 1 
@ self.mu 9.293873e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.770887e+00
# iters            rel. res.
      0            1.000000e+00
      1            4.555550e-01
      2            3.291498e-01
      3            3.038097e-01
      4            1.680421e-03
      5            1.308921e-03
      6            3.319417e-05
@ Corrector 
@ Outer Iter 5 
@ Inner Iter 0 
@ self.mu 9.005870e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 1.216887e-02
# iters            rel. res.
      0            1.000000e+00
      1            9.910236e-01
      2            3.534359e-01
      3            2.075525e-01
      4            2.020545e-02
      5            1.159282e-03
      6            8.530973e-04
      7            4.929837e-06
@ Predictor 
@ Outer Iter 5 
@ Inner Iter 1 
@ self.mu 9.005870e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.850889e+00
# iters            rel. res.
      0            1.000000e+00
      1            4.907460e-01
      2            4.336693e-01
      3            3.504553e-01
      4            4.595433e-03
      5            2.184918e-03
      6            2.005629e-04
      7            1.015668e-05
@ Corrector 
@ Outer Iter 6 
@ Inner Iter 0 
@ self.mu 8.772373e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 8.899941e-03
# iters            rel. res.
      0            1.000000e+00
      1            8.946322e-01
      2            2.670145e-01
      3            1.725735e-01
      4            2.896691e-02
      5            1.572248e-03
      6            1.564344e-03
      7            5.216946e-06
@ Predictor 
@ Outer Iter 6 
@ Inner Iter 1 
@ self.mu 8.772373e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.869784e+00
# iters            rel. res.
      0            1.000000e+00
      1            5.257671e-01
      2            5.044215e-01
      3            3.667957e-01
      4            8.812029e-03
      5            3.059759e-03
      6            6.118048e-04
      7            1.324924e-05
@ Corrector 
@ Outer Iter 7 
@ Inner Iter 0 
@ self.mu 8.577886e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 6.857097e-03
# iters            rel. res.
      0            1.000000e+00
      1            7.643319e-01
      2            2.073547e-01
      3            1.370205e-01
      4            3.540803e-02
      5            2.107200e-03
      6            1.932626e-03
      7            5.019803e-06
@ Predictor 
@ Outer Iter 7 
@ Inner Iter 1 
@ self.mu 8.577886e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.856976e+00
# iters            rel. res.
      0            1.000000e+00
      1            5.580956e-01
      2            5.528505e-01
      3            3.701508e-01
      4            1.391473e-02
      5            3.903403e-03
      6            1.321631e-03
      7            1.608138e-05
@ Corrector 
@ Outer Iter 8 
@ Inner Iter 0 
@ self.mu 8.408632e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 5.678144e-03
# iters            rel. res.
      0            1.000000e+00
      1            6.438520e-01
      2            1.705236e-01
      3            1.138979e-01
      4            4.016226e-02
      5            2.735879e-03
      6            1.997865e-03
      7            4.970324e-06
@ Predictor 
@ Outer Iter 8 
@ Inner Iter 1 
@ self.mu 8.408632e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.827912e+00
# iters            rel. res.
      0            1.000000e+00
      1            5.876697e-01
      2            5.875222e-01
      3            3.669453e-01
      4            1.970913e-02
      5            4.729830e-03
      6            2.348026e-03
      7            1.866491e-05
@ Corrector 
@ Outer Iter 9 
@ Inner Iter 0 
@ self.mu 8.255499e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 5.006189e-03
# iters            rel. res.
      0            1.000000e+00
      1            5.392925e-01
      2            1.486542e-01
      3            1.001224e-01
      4            4.382634e-02
      5            3.390923e-03
      6            1.893563e-03
      7            5.704246e-06
@ Predictor 
@ Outer Iter 9 
@ Inner Iter 1 
@ self.mu 8.255499e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.790233e+00
# iters            rel. res.
      0            1.000000e+00
      1            6.149207e-01
      2            6.134251e-01
      3            3.595686e-01
      4            2.613592e-02
      5            5.577380e-03
      6            3.678981e-03
      7            2.103911e-05
@ Corrector 
@ Outer Iter 10 
@ Inner Iter 0 
@ self.mu 8.112515e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.644788e-03
# iters            rel. res.
      0            1.000000e+00
      1            4.486741e-01
      2            1.367437e-01
      3            9.255887e-02
      4            4.680147e-02
      5            3.996282e-03
      6            1.688127e-03
      7            7.554280e-06
@ Predictor 
@ Outer Iter 10 
@ Inner Iter 1 
@ self.mu 8.112515e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.748033e+00
# iters            rel. res.
      0            1.000000e+00
      1            6.402637e-01
      2            6.334521e-01
      3            3.488647e-01
      4            3.320636e-02
      5            6.499317e-03
      6            5.264370e-03
      7            2.324003e-05
@ Corrector 
@ Outer Iter 11 
@ Inner Iter 0 
@ self.mu 7.975456e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.499442e-03
# iters            rel. res.
      0            1.000000e+00
      1            3.695603e-01
      2            1.319497e-01
      3            8.897013e-02
      4            4.932364e-02
      5            4.454519e-03
      6            1.409124e-03
      7            8.974796e-06
@ Predictor 
@ Outer Iter 11 
@ Inner Iter 1 
@ self.mu 7.975456e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.703803e+00
# iters            rel. res.
      0            1.000000e+00
      1            6.640176e-01
      2            6.493662e-01
      3            3.349602e-01
      4            4.097778e-02
      5            7.564066e-03
      6            7.009198e-03
      7            2.528903e-05
@ Corrector 
@ Outer Iter 12 
@ Inner Iter 0 
@ self.mu 7.841030e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.529437e-03
# iters            rel. res.
      0            1.000000e+00
      1            3.006022e-01
      2            1.325072e-01
      3            8.766553e-02
      4            5.142556e-02
      5            4.606656e-03
      6            1.068758e-03
      7            1.246040e-05
@ Predictor 
@ Outer Iter 12 
@ Inner Iter 1 
@ self.mu 7.841030e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.659334e+00
# iters            rel. res.
      0            1.000000e+00
      1            6.864020e-01
      2            6.622987e-01
      3            3.175458e-01
      4            4.954599e-02
      5            8.858225e-03
      6            8.778598e-03
      7            2.721577e-05
@ Corrector 
@ Outer Iter 13 
@ Inner Iter 0 
@ self.mu 7.706399e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 4.726049e-03
# iters            rel. res.
      0            1.000000e+00
      1            2.422145e-01
      2            1.370575e-01
      3            8.728547e-02
      4            5.285233e-02
      5            4.120722e-03
      6            6.786481e-04
      7            1.341979e-05
@ Predictor 
@ Outer Iter 13 
@ Inner Iter 1 
@ self.mu 7.706399e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 9.616231e+00
# iters            rel. res.
      0            1.000000e+00
      1            7.075391e-01
      2            6.730117e-01
      3            2.959666e-01
      4            5.904437e-02
      5            1.049101e-02
      6            1.041765e-02
      7            2.902754e-05
@ Corrector 
@ Outer Iter 14 
@ Inner Iter 0 
@ self.mu 7.568852e-01 
# FGMRES residual history
# residual tolerance target = 1.000000e-04
# initial residual norm     = 5.105618e-03
# iters            rel. res.
      0            1.000000e+00
      1            1.976184e-01
      2            1.439431e-01
      3            8.677891e-02
      4            5.324759e-02
      5            2.163676e-03
      6            2.601426e-04
      7            1.811640e-05
@ Predictor 
@ Outer Iter 14 
@ Inner Iter 1 
@ self.mu 7.568852e-01 
