# Kona Param. Contn. convergence history (opt tol = 2.386485e-04 | feas tol = 1.000000e-06)
# outer     inner      cost      objective     lagrangian       opt 2norm     S*Lam 2norm      feas 2norm       homotopy        hom opt       hom feas     mu               opt infty     S*Lam infty      feas infty     
      0         0        20      2.647e+02      2.647e+02     2.3865e+00     0.0000e+00     0.0000e+00     0.0000e+00     0.0000e+00     0.0000e+00     1.0000          1.0547e-01     0.0000e+00     0.0000e+00     

      1         0        36      2.645e+02      2.645e+02     2.3865e+00     0.0000e+00     6.5217e-02      5.113e+00     8.9110e-04     1.2602e-03     9.806766e-01          1.0547e-01     0.0000e+00     2.0380e-03     
      1         1       225      2.645e+02      2.645e+02     2.3846e+00     6.4717e-03     6.6323e-02      5.113e+00     1.0063e-10     2.4890e-13     9.806766e-01          1.0539e-01     2.0822e-04     2.0727e-03     

      2         0       405      2.643e+02      2.643e+02     2.3819e+00     2.1928e-02     1.9652e-01      1.500e+01     3.5669e-03     8.6545e-03     9.432746e-01          1.0527e-01     9.6908e-04     6.1420e-03     
      2         1       593      2.643e+02      2.643e+02     2.3696e+00     5.8960e-02     1.9799e-01      1.500e+01     4.4526e-08     7.7828e-12     9.432746e-01          1.0472e-01     1.8962e-03     6.1903e-03     

      3         0       783      2.640e+02      2.640e+02     2.3624e+00     1.1555e-01     3.7716e-01      2.845e+01     1.2456e-02     2.9582e-02     8.923548e-01          1.0440e-01     5.1068e-03     1.1799e-02     
      3         1       973      2.640e+02      2.640e+02     2.3234e+00     2.2085e-01     3.6974e-01      2.845e+01     1.4643e-06     2.8176e-11     8.923548e-01          1.0268e-01     7.0937e-03     1.1578e-02     

      4         0      1163      2.637e+02      2.638e+02     2.3331e+00     2.5643e-01     4.8427e-01      3.807e+01     3.5910e-02     4.9332e-02     8.559035e-01          1.0311e-01     1.1333e-02     1.5181e-02     
      4         1      1353      2.637e+02      2.638e+02     2.2735e+00     3.9570e-01     4.7470e-01      3.807e+01     2.9864e-06     4.9778e-12     8.559035e-01          1.0047e-01     1.2692e-02     1.4890e-02     

      5         0      1544      2.635e+02      2.636e+02     2.3058e+00     3.8704e-01     5.5486e-01      4.625e+01     6.8506e-02     6.8404e-02     8.248620e-01          1.0190e-01     1.7105e-02     1.7429e-02     
      5         1      1734      2.635e+02      2.636e+02     2.2226e+00     5.7358e-01     5.4566e-01      4.626e+01     4.7138e-06     2.9257e-12     8.248620e-01          9.8228e-02     1.8371e-02     1.7148e-02     

      6         0      1925      2.633e+02      2.634e+02     2.2763e+00     5.2844e-01     6.0855e-01      5.464e+01     1.1147e-01     8.8419e-02     7.930301e-01          1.0060e-01     2.3354e-02     1.9159e-02     
      6         1      2115      2.633e+02      2.634e+02     2.1658e+00     7.7241e-01     5.9788e-01      5.465e+01     8.6798e-06     4.5655e-12     7.930301e-01          9.5717e-02     2.4698e-02     1.8831e-02     

      7         0      2306      2.630e+02      2.631e+02     2.2417e+00     6.9361e-01     6.4497e-01      6.417e+01     1.7149e-01     1.0973e-01     7.568870e-01          9.9072e-02     3.0653e-02     2.0365e-02     
      7         1      2497      2.630e+02      2.632e+02     2.0997e+00     1.0038e+00     6.3146e-01      6.418e+01     1.7576e-05     1.5229e-11     7.568870e-01          9.2793e-02     3.2031e-02     1.9946e-02     

      8         0      2689      2.627e+02      2.628e+02     2.1996e+00     8.9449e-01     6.5702e-01      7.605e+01     2.5940e-01     1.3195e-01     7.118058e-01          9.7209e-02     3.9531e-02     2.0829e-02     
      8         1      2880      2.627e+02      2.629e+02     2.0207e+00     1.2800e+00     6.3894e-01      7.607e+01     4.0219e-05     1.0756e-10     7.118058e-01          8.9302e-02     4.0733e-02     2.0263e-02     

      9         0      3072      2.622e+02      2.623e+02     2.1469e+00     1.1439e+00     6.2643e-01      9.251e+01     3.9485e-01     1.5205e-01     6.493875e-01          9.4883e-02     5.0556e-02     1.9981e-02     
      9         1      3263      2.622e+02      2.624e+02     1.9265e+00     1.6091e+00     6.0255e-01      9.255e+01     1.1084e-04     1.3586e-09     6.493875e-01          8.5140e-02     5.1016e-02     1.9220e-02     

     10         0      3455      2.613e+02      2.614e+02     2.0832e+00     1.4423e+00     5.1568e-01      1.182e+02     6.0979e-01     1.5794e-01     5.522152e-01          9.2064e-02     6.3743e-02     1.6625e-02     
     10         1      3646      2.611e+02      2.613e+02     1.8225e+00     1.9718e+00     4.9200e-01      1.183e+02     4.3057e-04     3.1360e-08     5.522152e-01          8.0545e-02     6.2214e-02     1.5837e-02     

